2.38189,0.177207
2.37189,0.177787
2.36185,0.18223
2.35184,0.183853
2.34184,0.183431
2.33185,0.182084
2.32187,0.179629
2.31188,0.178799
2.30186,0.181175
2.29185,0.181935
2.28185,0.182252
2.27186,0.180956
2.26186,0.180209
2.25186,0.180518
2.24186,0.180202
2.23187,0.179733
2.22187,0.178536
2.21189,0.176403
2.2019,0.175234
2.19187,0.178835
2.18185,0.181589
2.17184,0.182305
2.16184,0.182357
2.15184,0.182797
2.14184,0.182586
2.13184,0.182207
2.12184,0.182704
2.11181,0.185391
2.1018,0.18721
2.09157,0.214208
2.08066,0.324536
2.07045,0.349491
2.06044,0.349928
2.05044,0.350135
2.04042,0.352082
2.03042,0.351986
2.02043,0.351328
2.01042,0.352502
2.00042,0.352907
1.99042,0.352835
1.9804,0.354871
1.97041,0.354031
1.96042,0.351682
1.95043,0.350686
1.94043,0.35053
1.93043,0.350377
1.92043,0.350928
1.91044,0.349543
1.90044,0.349336
1.89043,0.350252
1.88045,0.3486
1.87045,0.347819
1.86045,0.348158
1.85044,0.349084
1.84043,0.351158
1.8305,0.341885
1.82053,0.338305
1.81046,0.346722
1.80021,0.376521
1.78928,0.488319
1.77905,0.515984
1.76907,0.513785
1.75907,0.514159
1.74907,0.513514
1.73907,0.51411
1.72906,0.51437
1.71906,0.514978
1.70906,0.514474
1.69906,0.514478
1.68906,0.514725
1.67905,0.515148
1.66905,0.515658
1.65906,0.514753
1.64907,0.513717
1.63908,0.511502
1.62909,0.510969
1.61909,0.511199
1.60908,0.51198
1.59908,0.511254
1.58909,0.510577
1.57908,0.511627
1.56907,0.5124
1.55908,0.511732
1.54908,0.510967
1.53908,0.511243
1.52907,0.512833
1.51908,0.511609
1.50909,0.510516
1.49908,0.511076
1.48907,0.512449
1.47907,0.513042
1.46906,0.513232
1.45907,0.512371
1.44906,0.514024
1.43905,0.514655
1.42906,0.513171
1.41908,0.510944
1.40907,0.511999
1.39907,0.511963
1.38907,0.511893
1.37907,0.512116
1.36907,0.511744
1.35907,0.512266
1.34906,0.512595
1.33907,0.511563
1.32907,0.511808
1.31906,0.51289
1.30905,0.514072
1.29904,0.51528
1.28905,0.514077
1.27907,0.511731
1.26907,0.511451
1.25907,0.511665
1.24907,0.511225
1.23908,0.510752
1.22907,0.511324
1.21907,0.511934
1.20907,0.511309
1.19915,0.501887
1.18951,0.4579
1.18031,0.361945
1.17048,0.34125
1.16051,0.33845
1.15049,0.33992
1.1405,0.339146
1.1305,0.339607
1.1205,0.339598
1.11048,0.341058
1.10048,0.3412
1.09049,0.340812
1.08048,0.341271
1.07048,0.341585
1.06048,0.341388
1.05048,0.34166
1.04048,0.34165
1.03047,0.341793
1.02047,0.342025
1.01047,0.342498
1.00045,0.344624
0.990434,0.346493
0.98043,0.346947
0.970402,0.350366
0.960447,0.344835
0.950473,0.341663
0.940471,0.341937
0.930477,0.341103
0.920467,0.342259
0.910475,0.341235
0.900484,0.340171
0.88176,0.185975
0.871861,0.173857
0.861897,0.169467
0.851903,0.168719
0.841889,0.17037
0.831882,0.171121
0.821911,0.167664
0.811908,0.167944
0.801904,0.168356
0.791901,0.168696
0.781909,0.167698
0.771934,0.16469
0.761904,0.168144
0.751876,0.171503
0.74188,0.170975
0.731876,0.171441
0.721876,0.171343
0.711863,0.17289
0.701857,0.173587
0.691851,0.174263
0.681872,0.171663
0.671862,0.172813
0.661855,0.173613
0.65184,0.175406
0.641838,0.175644
0.631835,0.176001
0.621831,0.176435
0.611836,0.175746
